PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,target
2.370383350514356,-1.6544153378455428,1.2374820224741765,0.46580748608946754,-1.2887777793597812,0.33294539025900477,0.15875621238839768,-0.392674798016484,-0.1677699410648178,0.6297097975956099,-1.1376241359728994,0.10066209823804338,-1.6684291393889996,0.0672090198900869,-0.48427782386726836,-0.280123694380564,1.1772004731853516,-0.23766592073251902,0.7478244314701064,0.5573341730407742,-0.7837857407838902,-1.2177286199885242,-0.03409546773140868,0.18740851443907985,0.23806523944772381,0.37484773947822164,1.3009606771564268,0.680022193281396,-0.5748692115115562,-0.40216114128571234,-0.2750097414039329,0.34503929299852865,-0.48198985523421856,0.7169748863498198,0.09799193946815381,-0.31604971737180515,0.24184590042908918,0.4317563772035171,0.00439868825830661,-0.23394468306431868,1.0224495132537135,-0.19971803575203273,-0.23677615630436916,-0.3832097597618422,0.1556756145174365,0.10215323481521954,0.11573146018377675,0.7344539292839569,-0.08764341990389843,-0.18323375709434406,-0.6202262730173256,-0.3132981241217657,-0.40987312663732495,0.16489335737801267,0.13667473250475898,-0.3707568712113854,0.3539819938788372,-0.060225132263998137,-0.18236505101554995,-0.07439548581058786,0.08038825243499467,208500
0.40300551154503106,-0.011228143568146139,-2.131879171153709,0.09887662362326967,-1.1769095834335372,-0.9585866061299813,0.02511607365793945,-0.8339057919691422,0.0357097246713507,0.3179325421645598,0.9487988393060844,0.3769290190020992,1.6583892316621813,-1.5698467873830562,2.2211876751787987,2.3747542190972326,0.4038619270831042,0.4925650323655226,-1.0675399049662944,-0.504712228150925,1.6316808887580825,-0.16666454587018484,0.022014808287387305,0.860890116700716,-0.5058437031684139,-0.3181264555395656,-0.15196816022206594,1.5913691640698453,-0.4278230379738127,-0.0007878111856127722,1.4128336155687984,1.3160444052528117,-0.905934675389475,-1.0213895865606049,0.10949440231576217,-1.0033148123735975,0.28659472746427195,-0.14662384884984053,-2.8081655457327495,-0.8941736829189282,-0.22143201045891217,0.7857736444782671,-0.34977583973113846,-0.5996777040343165,0.8735079618734789,-1.2967480974559202,0.6617445174254282,0.3879971126875333,-0.9832809694934301,-0.349081714411308,1.5505017373525702,0.01718169588010316,-0.3880350833784481,-0.22893524018723743,-1.011764880207539,-0.8849998775163527,-0.8078520587073685,0.5129135472477518,0.24227896897308554,0.02725870267183218,0.11126335799177303,181500
3.02698041584196,-1.1249008679415324,0.45283209215015513,0.7034189285367678,-1.0937449208567185,-0.6814989240426791,0.2911531411074814,-0.499580337001342,-0.1664405192891251,0.4473932445842733,-1.074470155792832,0.31577967692621145,-0.6967598626850383,0.02635317615450633,0.4125351160942167,-0.4250623426162672,-0.6511113649239316,0.05508504714824226,0.19401976202787058,-0.1344496168185478,0.38278502735866227,-0.9484160985679587,-0.16455954011677598,0.10040938401030394,0.772027307157666,0.18386275329064874,0.6424557832570399,0.35221811565512295,-1.72532194339207,0.9031228780033175,-0.6867991857775588,-0.17994312620509384,-0.09533205574021078,-0.23335147333774567,0.04945550020945446,0.23433674212453287,-0.621245692501234,0.27417598498638324,0.8326501712280041,0.46508290708537864,0.03877301062885093,0.9945321419342315,-0.5496061022549946,-0.07808416157528128,-0.5154362660965174,-0.3216774520059831,0.07571128990349599,-0.5152456524456978,-1.1712700134077731,0.1382263858958728,-0.8972235651711966,-0.4368714488828672,-0.7425007559192162,0.40863936540346507,1.13814134586267,-0.37631146406371047,0.25698940960123634,0.06806350667424088,-0.09023321168415288,-0.08922387802806311,-0.1931542344408959,223500
-1.6656095758113787,1.8860125645300656,0.5140476056512385,-0.08698672813843986,0.2629941086634402,-0.07469561647305752,0.32752013295156013,-0.45614565655315914,-0.6357243136730225,-1.1281027887146666,-0.6534493521271227,-0.9756867906519933,0.15932404830214422,-0.2409412777819403,-0.010272703449441936,1.4630330573923709,-0.1427340279991162,1.1905961619659637,0.03074115054334116,-2.0511860613226656,-0.21531879980736923,0.00420536664093144,-1.194684605501642,3.252674157811969,-0.6526959478960824,0.4029886041535162,0.9968440405270975,0.7969801781982564,-0.39651264114002577,-0.0708304094331986,-0.42142889522376675,-0.21282561841125092,0.3129465107095286,1.8478041794829512,-1.041801826292121,-0.310287429163613,0.8270059181725692,-0.52517636204879,-0.9052676126903695,0.15944202380029063,1.2654853958336687,-1.4509070679244507,0.6367653189421402,-0.2451741670745167,-2.0781218972212288,0.9791945107553038,-0.6780299575972364,0.4210701814761258,0.01289424983628828,-0.3842633424865686,-0.4059577277102338,0.44741205901195064,-1.8767840680657162,0.6680248810864102,0.6946926365124348,0.8645255917884148,0.6445055345695615,-1.1833864426369085,0.39450962014921265,-0.3439147421380784,-0.17501976558478313,140000
5.056113763160254,0.8285482845588575,1.0060076362224153,0.47340581633247064,-1.6452866578647682,-0.8566686607997237,-0.46250304752290344,-0.6398727582701558,-0.3154138410749,0.5695385334419749,-1.2487785482711495,0.5849686823104991,-0.3476913690221739,-0.23721551635528404,0.8449477210419014,0.8195140320711943,-0.3965932066056755,-0.25597580672288167,0.4191146788912971,-0.849103517152578,0.9496756947749637,-0.5057023863080335,-0.19629424176672874,0.6760233786181435,0.13831378616675088,-0.523979018444545,-0.4279978291954749,1.50060591824753,0.5779133437148701,1.699793171745402,0.3044659503058595,-1.638452785703286,0.6536963943872587,0.28347408790278594,0.36856090814384057,-0.5836003753935826,-0.9173930293240219,-0.09093617708367238,-0.7509177126561413,-0.43872191588686293,0.14143115678547794,0.5774654330924873,0.014011821493701776,-1.0470524961959262,-0.13583058604810697,0.008920946348992157,1.1064364194044745,0.11269709161596211,-1.1074860980338663,-0.32695340334571676,-0.2391917352185569,-0.0336765762124241,-0.5419187084465323,-0.010037354959123827,-0.2596419339641577,-0.03050915810912309,0.02996034824956125,0.35364419556427706,0.4374125392856841,-0.1792430464634831,-0.0905247262529449,250000
-1.3511291593799408,-1.2450854995614804,-0.9610062458503517,0.38870279572843036,-0.9805493633619923,-1.369895984511545,0.11864092372369076,-1.2903889285112138,1.1054794932057623,1.9636135775994452,-0.2992802805352606,0.38552546197362425,-0.19482233404765814,0.34658597494351495,-0.6426322997181604,2.7204273935847887,0.548895464513381,-1.1334311890451692,2.395468376053094,-1.335549562990268,0.667597781513658,-3.142198717043062,5.428000168114766,2.2460725890545166,2.9442742929096046,-4.281175244839979,0.41254971156990233,-3.176095232779534,-0.10329989612275889,0.4008981107654148,2.2985542085169937,1.2884044386625841,1.8914109250228341,3.387116355952779,-0.7767283974408957,0.8971997274537096,-1.2815816102508495,0.5808892391594246,-0.05330264240120397,1.6319201622436803,-1.355276028712422,-0.7243185926206449,2.693190203059745,0.6402731877164634,0.597275239040057,0.9221807741088193,-1.162218897087727,-1.5191291357175072,-2.0597355067428156,-1.0064380991304862,-0.19790958781384405,-1.4398548849476271,-0.9186471944571328,0.38927634378609605,-0.8079294571981295,-1.1125884316248598,1.5270243061234243,-0.9286428362469145,-1.8329061109029727,-1.6628693067906402,-0.2006150332332143,143000
4.411265889658648,-1.3014881952892434,-1.4412765494172926,-0.2079490821526907,1.2084812921503196,0.9410757058965135,0.07587724537306799,-0.7218308502256389,-0.5216079601641382,0.9201661639898278,-0.23600534993880024,-0.3327815739569915,-0.9130550644936981,-0.8423343455824571,0.7002950383821391,-1.0284469999576487,0.03317172275165847,0.15200278940544376,-0.08264756767334243,-0.22661079668396297,0.2595368680204671,-1.0140658066265973,0.5837815147059516,0.3652883268228556,0.39018272974800405,0.4797545020954241,0.7432286106207099,0.9665881574093792,-0.15465416302585525,0.5245616295393652,0.15494594744527135,0.3281458751696766,0.48434836962643507,-0.33621955934312225,1.0509111514268508,-0.6738101602922335,0.21221183489859202,0.6465981061625242,0.004888089869372742,0.3940607883952828,0.23404193445780036,-0.025383689753414512,-0.030881625396757484,-0.2275362630907166,0.03281292959800364,-0.2713066687629289,-0.16473869056289403,0.9152636680798147,-0.05587886985343049,-0.19483859504817747,0.36017426592122465,-0.2775633260425171,0.191733241229905,0.35771353827606256,-0.1812373403089286,-0.5924973778154967,0.3901554403380088,-0.16885862624981351,0.5610040727885076,-0.21765199234290644,0.4053003604399355,307000
2.2244832856748,2.407732310988837,-1.1013666912940256,1.2049263959978689,-2.3514991071424096,-0.0040700799673085855,0.42335761091749885,0.3961969687543055,-1.7445880273743837,1.2123398728512333,-0.3676200294556885,0.1566089645699451,-0.8789022799175159,-0.11874848585168848,-0.2280662385482092,1.425869178025474,-1.0895356422958686,0.5425035508271251,0.04055798662707099,-1.5457925427958192,2.24994255341174,-2.31637643568443,-1.5841309871048013,0.9967507815481086,-0.05049376146305626,0.4595263668445307,-0.9487778660012209,-0.9371451521055615,-0.8015710127376305,1.499786716758513,-0.9931364216075979,0.06945772725390018,0.8392386515183078,-1.6377846726875294,1.7862008124229924,-0.9245105519618181,-1.5125668418977476,0.14305075840929135,-0.7333282271046082,1.2435638242376417,1.153033380519271,0.6622230342177232,-0.35688788666410776,0.1256661665509909,-0.7828737643039501,1.0826271208820708,-1.4622698698830285,-0.9088608774273534,-0.20660026898508263,1.1451357964030988,0.3943953705833829,-0.23122546535428012,-0.799826452680078,0.9435592054276414,-0.19678261222326363,-0.6559227415584524,0.4818829400477666,-0.667339466030007,0.5382248073683895,0.4416147685253869,-0.2202472995925187,200000
-3.649873777166262,4.052374062619189,2.499681835892104,-1.2564195476302082,2.3766128396134216,1.5727647236667721,-0.9353478016586867,-0.29809712799833915,-1.2425232293374258,-0.5700463031048729,-0.5381728044343757,0.788830628267666,1.7763119582209521,0.000863459250472017,-0.6468467656256741,0.6292851990697351,0.8659463056777934,1.38456276148735,1.4015044180750602,-2.74769631837372,-0.41150578254501463,-0.9817830765619108,-0.9211474147935946,0.6196845664136795,0.16918779942441245,-0.061022011603493985,2.525572560317953,-0.8465155221634191,-1.222619568656333,1.9736265620256888,-1.1304726692730864,1.112708492745947,-0.34694568761659134,-1.64216705351603,0.689144743312291,-0.10063836322909404,0.38766794878406274,-1.2485017202712472,-0.7631138281705836,0.701383158147585,-0.07714898165671291,-0.7313645944168236,2.1433825356939353,-0.5393024951593643,0.6930190461785668,-0.08058899008859771,0.5452705023839846,-0.4252340508273626,1.0790215318709944,1.7244444302686854,-0.037843397424912675,1.570020728937609,-1.0434883999967495,-0.1628427751632029,1.4986523000890997,-1.0538239841834975,-0.28236346936869927,-1.9173721109288453,-0.2517935173245537,1.3854496939606713,1.2694940007546238,129900
-3.8284993856266714,1.753776268825637,1.6585682962025345,4.25188177251983,1.0670302193226566,2.3089529083062863,-0.08807170166189751,-1.1363070938341677,0.40586219645430305,7.767846775589059,1.9563133589871466,1.6219864830677564,3.8712852862721108,-2.0798634588354696,-0.7597656974090622,1.5453939916606079,0.06798429132630664,3.142823704046065,3.1088061070018,-1.8503284055682119,2.1728378458484032,-0.8958674128166275,-0.968062090970986,-2.704901369802344,0.0061401187827770974,2.9513446331994504,2.8785470312366344,-3.280447169750941,0.7571547522008417,-1.8771256555452174,-1.6025566666934286,-2.5749213806427376,-1.5224117041495524,-0.1959631354613731,-3.01165643269741,0.6895616290636432,1.3375831179079634,2.8560000778649535,0.23097791144917362,0.7606026075552255,-0.6296517952754409,-0.7238651674517855,0.35790191603436033,-0.598093718862428,1.8666167560661746,-1.272531750819444,0.6085694712822706,1.4352854597106657,-1.5064658311253747,-1.2271989898666373,0.6695452921795009,2.2516297199605955,-2.2369194488065007,0.581210513499842,-0.382053927874794,-1.3543196871539998,0.3133830710456941,0.4138192478908126,0.5096249334520159,-0.47583795439888155,0.3377604008411851,118000
